County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd,Location,ClientLocator,SiteID
King,West Green Lake Beach,L55908-12,8,06/25/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55857-12,8,06/18/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55782-12,8,06/11/2012,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L55782-12,8,06/11/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55777-12,8,06/04/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55732-12,8,05/29/2012,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L55732-12,8,05/29/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55697-12,8,05/21/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L55696-12,8,05/14/2012,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L55696-12,8,05/14/2012,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L54376-9,8,10/24/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L54376-9,8,10/24/2011,Microcystin,0.073,0.050,No,No,,,213
King,West Green Lake Beach,L54373-9,8,10/17/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L54373-9,8,10/17/2011,Microcystin,0.094,0.050,No,No,,,213
King,West Green Lake Beach,L54221-9,8,10/10/2011,Microcystin,0.090,0.050,No,No,,,213
King,West Green Lake Beach,L54311-9,8,10/03/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L54311-9,8,10/03/2011,Microcystin,0.183,0.050,No,No,,,213
King,West Green Lake Beach,L54217-9,8,09/26/2011,Microcystin,0.099,0.050,No,No,,,213
King,West Green Lake Beach,L54098-12,8,09/19/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L54098-12,8,09/19/2011,Microcystin,0.730,0.050,No,No,,,213
King,West Green Lake Beach,L54097-12,8,09/12/2011,Microcystin,0.057,0.050,No,No,,,213
King,West Green Lake Beach,L53911-12,8,09/06/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53911-12,8,09/06/2011,Microcystin,0.065,0.050,No,No,,,213
King,West Green Lake Beach,L53910-12,8,08/29/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53910-12,8,08/29/2011,Microcystin,0.065,0.050,No,No,,,213
King,West Green Lake Beach,L53906-12,8,08/22/2011,Microcystin,0.050,0.050,No,No,,,213
King,West Green Lake Beach,L53782-11,8,08/15/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53782-11,8,08/15/2011,Microcystin,0.052,0.050,No,No,,,213
King,West Green Lake Beach,L53780-11,8,08/08/2011,Microcystin,0.063,0.050,No,No,,,213
King,West Green Lake Beach,L53562-11,8,08/01/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53562-11,8,08/01/2011,Microcystin,0.055,0.050,No,No,,,213
King,West Green Lake Beach,L53561-11,8,07/25/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53522-11,8,07/18/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53522-11,8,07/18/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53520-11,8,07/11/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53470-11,8,07/05/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53470-11,8,07/05/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53432-11,8,06/27/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53432-11,8,06/27/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53424-11,8,06/20/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53324-11,8,06/13/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53324-11,8,06/13/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53320-11,8,06/06/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53319-11,8,05/31/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53319-11,8,05/31/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53248-11,8,05/23/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L53241-11,8,05/16/2011,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L53241-11,8,05/16/2011,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51784-10,8,10/25/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51783-10,8,10/18/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51783-10,8,10/18/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51910-10,8,10/11/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51781-10,8,10/04/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51781-10,8,10/04/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51779-10,8,09/27/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51603-12,8,09/20/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51603-12,8,09/20/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51602-12,8,09/13/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51600-12,8,09/07/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51600-12,8,09/07/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51486-12,8,08/30/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51486-12,8,08/30/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51446-12,8,08/23/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51445-12,8,08/16/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51445-12,8,08/16/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51311-12,8,08/09/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51309-12,8,08/02/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51309-12,8,08/02/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51202-12,8,07/26/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51201-12,8,07/19/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51201-12,8,07/19/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51053-12,8,07/12/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51040-12,8,07/06/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51040-12,8,07/06/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51022-12,8,06/28/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L51022-12,8,06/28/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L51021-12,8,06/21/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L50987-12,8,06/14/2010,Anatoxin-a,<MDL,0.019,No,No,,,213
King,West Green Lake Beach,L50987-12,8,06/14/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L50929-12,8,06/07/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L50928-12,8,06/01/2010,Anatoxin-a,<MDL,0.047,No,No,,,213
King,West Green Lake Beach,L50928-12,8,06/01/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L50861-12,8,05/24/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L50867-12,8,05/17/2010,Anatoxin-a,<MDL,0.047,No,No,,,213
King,West Green Lake Beach,L50867-12,8,05/17/2010,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L49460-8,8,10/27/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L49376-8,8,10/20/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L49307-8,8,10/13/2009,Microcystin,0.061,0.050,No,No,,,213
King,West Green Lake Beach,L49250-8,8,10/06/2009,Microcystin,0.056,0.050,No,No,,,213
King,West Green Lake Beach,L49172-8,8,09/29/2009,Microcystin,0.054,0.050,No,No,,,213
King,West Green Lake Beach,L49125-11,8,09/22/2009,Microcystin,0.058,0.050,No,No,,,213
King,West Green Lake Beach,L49031-11,8,09/15/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48942-11,8,09/08/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48940-11,8,08/31/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48805-11,8,08/25/2009,Microcystin,0.073,0.050,No,No,,,213
King,West Green Lake Beach,L48763-11,8,08/18/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48699-11,8,08/11/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48696-11,8,08/04/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48643-11,8,07/28/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48575-11,8,07/21/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48457-11,8,07/14/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48399-11,8,07/07/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48325-11,8,06/29/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48324-11,8,06/23/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48292-11,8,06/15/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48234-11,8,06/09/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48143-11,8,06/02/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48077-11,8,05/26/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L48076-11,8,05/18/2009,Microcystin,<MDL,0.050,No,No,,,213
King,West Green Lake Beach,L47947-12,8,05/12/2009,Microcystin,<MDL,0.050,No,No,,,213
King,Echo Lake Beach,L80496-5,8,10/30/2022,Anatoxin-a,<MDL,0.010,No,Yes,150 FT NorthWest of Beach,A764KING214_22_450,214
King,Echo Lake Beach,L80496-5,8,10/30/2022,Microcystin,<MDL,0.150,No,Yes,150 FT NorthWest of Beach,A764KING214_22_450,214
King,Echo Lake Beach,L79991-2,8,08/22/2022,Anatoxin-a,<MDL,0.010,No,No,Park Beach,A764KING214_22_229,214
King,Echo Lake Beach,L79991-2,8,08/22/2022,Microcystin,0.256,0.150,No,No,Park Beach,A764KING214_22_229,214
King,Echo Lake Beach,L79449-6,8,06/21/2022,Anatoxin-a,<MDL,0.010,No,Yes,Swimming Beach,A764KING214_22_041,214
King,Echo Lake Beach,L79449-6,8,06/21/2022,Cylindrospermopsin,<MDL,0.025,No,Yes,Swimming Beach,A764KING214_22_041,214
King,Echo Lake Beach,L79449-6,8,06/21/2022,Microcystin,<MDL,0.150,No,Yes,Swimming Beach,A764KING214_22_041,214
King,Echo Lake Beach,L79449-6,8,06/21/2022,Saxitoxin,<MDL,0.020,No,Yes,Swimming Beach,A764KING214_22_041,214
King,Echo Lake Beach,L78077-5,8,11/02/2021,Anatoxin-a,<MDL,0.010,No,Yes,Echo Lake Pubic beach,A764KING214_21_559,214
King,Echo Lake Beach,L78077-5,8,11/02/2021,Cylindrospermopsin,<MDL,0.025,No,Yes,Echo Lake Pubic beach,A764KING214_21_559,214
King,Echo Lake Beach,L78077-5,8,11/02/2021,Microcystin,1.090,0.150,No,Yes,Echo Lake Pubic beach,A764KING214_21_559,214
King,Echo Lake Beach,L77935-1,8,10/08/2021,Anatoxin-a,<MDL,0.010,No,Yes,Swimming Beach,A764KING214_21_490,214
King,Echo Lake Beach,L77935-2,8,10/08/2021,Anatoxin-a,<MDL,0.010,No,Yes,,A764KING214_21_491,214
King,Echo Lake Beach,L77935-2,8,10/08/2021,Microcystin,1.240,0.150,No,Yes,,A764KING214_21_491,214
King,Echo Lake Beach,L77935-1,8,10/08/2021,Microcystin,0.217,0.150,No,Yes,Swimming Beach,A764KING214_21_490,214
King,Echo Lake Beach,L77857-1,8,09/27/2021,Microcystin,0.306,0.150,No,Yes,,A76_KING214_21_450,214
King,Echo Lake Beach,L77782-1,8,09/20/2021,Anatoxin-a,<MDL,0.010,No,Yes,,A76_KING214_21_408,214
King,Echo Lake Beach,L77782-1,8,09/20/2021,Microcystin,880.000,0.150,Yes,Yes,,A76_KING214_21_408,214
King,Echo Lake Beach,L77618-1,8,08/26/2021,Anatoxin-a,<MDL,0.010,No,Yes,Echo Lake swim beach,A764KING214_21_297,214
King,Echo Lake Beach,L77618-1,8,08/26/2021,Microcystin,0.499,0.150,No,Yes,Echo Lake swim beach,A764KING214_21_297,214
King,Echo Lake Beach,L76957-1,8,05/17/2021,Anatoxin-a,0.013,0.010,No,Yes,,ECHOKING214_21_043,214
King,Echo Lake Beach,L74541-1,8,05/04/2020,Anatoxin-a,0.520,0.010,No,Yes,,A764KING214_20_037,214
King,Echo Lake Beach,L74541-1,8,05/04/2020,Microcystin,0.212,0.150,No,Yes,,A764KING214_20_037,214
King,Echo Lake Beach,L71196-2,8,10/22/2018,Anatoxin-a,0.181,0.165,No,Yes,,A764KING214_18_330,214
King,Echo Lake Beach,L71196-2,8,10/22/2018,Microcystin,4.820,0.150,No,Yes,,A764KING214_18_330,214
King,Echo Lake Beach,L71196-2,8,10/22/2018,Saxitoxin,<MDL,0.020,No,Yes,,A764KING214_18_330,214
King,Echo Lake Beach,L68576-3,8,09/06/2017,Anatoxin-a,<MDL,0.010,No,No,,A764KING214_17_217,214
King,Echo Lake Beach,L68576-3,8,09/06/2017,Microcystin,0.471,0.150,No,No,,A764KING214_17_217,214
King,Echo Lake Beach,L68441-17,8,08/28/2017,Anatoxin-a,<MDL,0.165,No,No,,,214
King,Echo Lake Beach,L68441-17,8,08/28/2017,Microcystin,0.238,0.150,No,No,,,214
King,Echo Lake Beach,L68166-1,8,07/10/2017,Microcystin,0.297,0.150,No,No,,A764KING214_17_126,214
King,Echo Lake Beach,L68059-16,8,07/05/2017,Anatoxin-a,<MDL,0.165,No,No,,,214
King,Echo Lake Beach,L68059-16,8,07/05/2017,Microcystin,<MDL,0.150,No,No,,,214
King,Echo Lake Beach,L65815-1,8,07/25/2016,Anatoxin-a,<MDL,0.010,No,No,,A764KING214_16_106,214
King,Echo Lake Beach,L65815-1,8,07/25/2016,Microcystin,<MDL,0.200,No,No,,A764KING214_16_106,214
King,Echo Lake Beach,L65791-1,8,07/18/2016,Anatoxin-a,<MDL,0.010,No,Yes,,A764KING214_16_097,214
King,Echo Lake Beach,L65791-1,8,07/18/2016,Microcystin,<MDL,0.200,No,Yes,,A764KING214_16_097,214
King,Echo Lake Beach,L64289-1,8,11/30/2015,Microcystin,0.168,0.160,No,No,,,214
King,Echo Lake Beach,L63856-1,8,09/28/2015,Microcystin,1.740,0.160,No,No,,A764KING214_15_420,214
King,Echo Lake Beach,L63823-7,8,09/22/2015,Microcystin,5.450,0.160,No,Yes,,A764KING214_15_413,214
King,Echo Lake Beach,L63763-2,8,09/14/2015,Microcystin,22.300,0.160,Yes,Yes,,A764KING214_15_377,214
King,Echo Lake Beach,L61075-1,8,09/02/2014,microcystin,1.960,0.160,No,Yes,,A764KING14_203,214
King,Echo Lake Beach,L58782-1,8,10/21/2013,Anatoxin-a,<MDL,0.010,No,No,,,214
King,Echo Lake Beach,L58782-1,8,10/21/2013,Microcystin,<MDL,0.160,No,No,,,214
King,Echo Lake Beach,L58633-1,8,09/30/2013,Anatoxin-a,<MDL,0.010,No,No,,,214
King,Echo Lake Beach,L58633-1,8,09/30/2013,Microcystin,<MDL,0.160,No,No,,,214
King,Echo Lake Beach,L58545-1,8,09/09/2013,Anatoxin-a,<MDL,0.010,No,No,,,214
King,Echo Lake Beach,L58545-1,8,09/09/2013,Microcystin,<MDL,0.160,No,No,,,214
King,Echo Lake Beach,L58406-1,8,08/26/2013,Anatoxin-a,<MDL,0.010,No,No,,,214
King,Echo Lake Beach,L58406-1,8,08/26/2013,Microcystin,<MDL,0.160,No,No,,,214
King,Lake Alice,L79132-2,7,05/01/2022,Anatoxin-a,<MDL,0.010,No,No,Middle of lake ,ALICKING312_22_009,312
King,Lake Alice,L79132-2,7,05/01/2022,Cylindrospermopsin,<MDL,0.025,No,No,Middle of lake ,ALICKING312_22_009,312
King,Lake Alice,L79132-2,7,05/01/2022,Microcystin,<MDL,0.150,No,No,Middle of lake ,ALICKING312_22_009,312
King,Lake Alice,L79132-2,7,05/01/2022,Saxitoxin,<MDL,0.020,No,No,Middle of lake ,ALICKING312_22_009,312
King,Lake Alice,L70027-1,7,05/06/2018,Anatoxin-a,<MDL,0.010,No,No,,ALICKING312_18_027,312
King,Lake Alice,L70027-1,7,05/06/2018,Microcystin,<MDL,0.150,No,No,,ALICKING312_18_027,312
King,Lake Alice,L70027-1,7,05/06/2018,Saxitoxin,<MDL,0.020,No,No,,ALICKING312_18_027,312
King,Allen Lake,L77739-12,8,09/12/2021,Anatoxin-a,<MDL,0.010,No,Yes,Nw end of lake's,ALLEKING256_21_369,256
King,Allen Lake,L77739-12,8,09/12/2021,Cylindrospermopsin,<MDL,0.025,No,Yes,Nw end of lake's,ALLEKING256_21_369,256
King,Allen Lake,L77739-12,8,09/12/2021,Microcystin,0.219,0.150,No,Yes,Nw end of lake's,ALLEKING256_21_369,256
King,Allen Lake,L77739-12,8,09/12/2021,Saxitoxin,<MDL,0.020,No,Yes,Nw end of lake's,ALLEKING256_21_369,256
King,Allen Lake,L63117-1,8,06/29/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ALLEKING256_15_168,256
King,Allen Lake,L62965-1,8,06/08/2015,Anatoxin-a,<MDL,0.010,No,No,,ALLEKING256_15_135,256
King,Allen Lake,L62965-1,8,06/08/2015,Microcystin,<MDL,0.160,No,No,,ALLEKING256_15_135,256
King,Ames Lake,L79132-1,7,05/01/2022,Anatoxin-a,<MDL,0.010,No,No,East end of lake,AMESKING188_22_008,188
King,Ames Lake,L79132-1,7,05/01/2022,Cylindrospermopsin,<MDL,0.025,No,No,East end of lake,AMESKING188_22_008,188
King,Ames Lake,L79132-1,7,05/01/2022,Microcystin,<MDL,0.150,No,No,East end of lake,AMESKING188_22_008,188
King,Ames Lake,L79132-1,7,05/01/2022,Saxitoxin,<MDL,0.020,No,No,East end of lake,AMESKING188_22_008,188
King,Ames Lake,L77201-4,7,06/21/2021,Anatoxin-a,0.049,0.010,No,Yes,southern end of Lake,AMESKING188_21_087,188
King,Ames Lake,L77201-4,7,06/21/2021,Microcystin,0.179,0.150,No,Yes,southern end of Lake,AMESKING188_21_087,188
King,Ames Lake,L76841-3,7,05/02/2021,Anatoxin-a,<MDL,0.010,No,No,East end of lake,AMESKING188_21_024,188
King,Ames Lake,L76841-3,7,05/02/2021,Cylindrospermopsin,<MDL,0.025,No,No,East end of lake,AMESKING188_21_024,188
King,Ames Lake,L76841-3,7,05/02/2021,Microcystin,<MDL,0.150,No,No,East end of lake,AMESKING188_21_024,188
King,Ames Lake,L76841-3,7,05/02/2021,Saxitoxin,<MDL,0.020,No,No,East end of lake,AMESKING188_21_024,188
King,Ames Lake,L75307-4,7,08/19/2020,Anatoxin-a,<MDL,0.010,No,Yes,South end of lake,AMESKING188_20_281,188
King,Ames Lake,L75307-4,7,08/19/2020,Microcystin,<MDL,0.150,No,Yes,South end of lake,AMESKING188_20_281,188
King,Ames Lake,L75242-2,7,08/09/2020,Anatoxin-a,<MDL,0.010,No,Yes,NE corner,AMESKING188_20_234,188
King,Ames Lake,L75242-2,7,08/09/2020,Cylindrospermopsin,<MDL,0.025,No,Yes,NE corner,AMESKING188_20_234,188
King,Ames Lake,L75242-2,7,08/09/2020,Microcystin,<MDL,0.150,No,Yes,NE corner,AMESKING188_20_234,188
King,Ames Lake,L75242-2,7,08/09/2020,Saxitoxin,<MDL,0.020,No,Yes,NE corner,AMESKING188_20_234,188
King,Ames Lake,L68683-2,7,09/25/2017,Anatoxin-a,<MDL,0.010,No,No,,AMESKING188_17_253,188
King,Ames Lake,L68683-2,7,09/25/2017,Microcystin,<MDL,0.150,No,No,,AMESKING188_17_253,188
King,Ames Lake,L68639-1,7,09/17/2017,Anatoxin-a,<MDL,0.010,No,No,,AMESKING188_17_241,188
King,Ames Lake,L68639-1,7,09/17/2017,Microcystin,<MDL,0.150,No,No,,AMESKING188_17_241,188
King,Ames Lake,L68597-2,7,09/10/2017,Anatoxin-a,7.910,0.010,Yes,No,,AMESKING188_17_233,188
King,Ames Lake,L68597-2,7,09/10/2017,Microcystin,0.294,0.150,No,No,,AMESKING188_17_233,188
King,Ames Lake,L66084-4,7,08/31/2016,Anatoxin-a,0.030,0.010,No,No,,AMESKING188_16_187,188
King,Ames Lake,L66084-4,7,08/31/2016,Microcystin,<MDL,0.200,No,No,,AMESKING188_16_187,188
King,Ames Lake,L63578-2,7,08/23/2015,Anatoxin-a,<MDL,0.010,No,Yes,,AMESKING188_15_325,188
King,Ames Lake,L62905-1,7,05/31/2015,Anatoxin-a,0.015,0.010,No,Yes,,AMESKING188_15_128,188
King,Ames Lake,L62905-2,7,05/31/2015,Anatoxin-a,0.428,0.010,No,Yes,,AMESKING188_15_129,188
King,Ames Lake,L62905-2,7,05/31/2015,Microcystin,0.276,0.160,No,Yes,,AMESKING188_15_129,188
King,Ames Lake,L62905-1,7,05/31/2015,Microcystin,<MDL,0.160,No,Yes,,AMESKING188_15_128,188
King,Ames Lake,L62874-1,7,05/26/2015,Anatoxin-a,0.015,0.010,No,Yes,,AMESKING188_15_114,188
King,Ames Lake,L62874-2,7,05/26/2015,Anatoxin-a,0.013,0.010,No,Yes,,AMESKING188_15_115,188
King,Ames Lake,L62874-3,7,05/26/2015,Anatoxin-a,0.073,0.010,No,Yes,,AMESKING188_15_116,188
King,Ames Lake,L62836-3,7,05/18/2015,Anatoxin-a,8.680,0.010,Yes,Yes,,AMESKING188_15_105,188
King,Ames Lake,L62836-3,7,05/18/2015,Microcystin,0.170,0.160,No,Yes,,AMESKING188_15_105,188
King,Ames Lake,L58192-1,7,06/25/2013,Microcystin,<MDL,0.160,No,Yes,,AMESKING13_06,188
King,Arbor Lake,L79586-1,9,07/05/2022,Anatoxin-a,<MDL,0.010,No,No,Arbor Lake Park, SW lake shore. ,ARBOKING033_22_072,33
King,Arbor Lake,L79586-1,9,07/05/2022,Cylindrospermopsin,<MDL,0.025,No,No,Arbor Lake Park, SW lake shore. ,ARBOKING033_22_072,33
King,Arbor Lake,L79586-1,9,07/05/2022,Microcystin,<MDL,0.150,No,No,Arbor Lake Park, SW lake shore. ,ARBOKING033_22_072,33
King,Arbor Lake,L79586-1,9,07/05/2022,Saxitoxin,0.038,0.020,No,No,Arbor Lake Park, SW lake shore. ,ARBOKING033_22_072,33
King,Arbor Lake,L51763-2,9,09/21/2010,Microcystin,0.096,0.050,No,Yes,,,33
King,Arrow Lake,L70517-1,9,07/12/2018,Anatoxin-a,0.146,0.010,No,No,,ARROKING238_18_080,238
King,Arrow Lake,L70517-1,9,07/12/2018,Microcystin,0.526,0.150,No,No,,ARROKING238_18_080,238
King,Arrow Lake,L68520-1,9,08/28/2017,Anatoxin-a,0.012,0.010,No,No,,ARROKING230_17_203,238
King,Arrow Lake,L68520-1,9,08/28/2017,Microcystin,<MDL,0.150,No,No,,ARROKING230_17_203,238
King,Arrow Lake,L63720-1,9,09/08/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ARROKING238_15_358,238
King,Arrow Lake,L63563-6,9,08/21/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ARROKING238_15_319,238
King,Arrow Lake,L63451-1,9,08/05/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ARROKING238_15_265,238
King,Arrow Lake,L63315-1,9,07/22/2015,Anatoxin-a,0.013,0.010,No,Yes,,ARROKING238_15_210,238
King,Arrow Lake,L63192-1,9,07/08/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ARROKING238_15_185,238
King,Arrow Lake,L63103-1,9,06/25/2015,Anatoxin-a,0.015,0.010,No,Yes,,ARROKING238_15_158,238
King,Arrow Lake,L62989-1,9,06/10/2015,Anatoxin-a,<MDL,0.010,No,Yes,,ARROKING238_15_140,238
King,Arrow Lake,L62939-1,9,06/04/2015,Anatoxin-a,0.015,0.010,No,Yes,,ARROKING238_15_131,238
King,Arrow Lake,L62939-1,9,06/04/2015,Microcystin,223.000,0.160,Yes,Yes,,ARROKING238_15_131,238
King,Arrow Lake,L62852-1,9,05/20/2015,Anatoxin-a,0.273,0.010,No,Yes,,ARROKING238_15_107,238
King,Arrow Lake,L62852-2,9,05/20/2015,Anatoxin-a,0.036,0.010,No,Yes,,ARROKING238_15_108,238
King,Arrow Lake,L62817-1,9,05/14/2015,Anatoxin-a,79.700,0.010,Yes,Yes,,ARROKING238_15_097,238
King,Arrow Lake,L62817-2,9,05/14/2015,Anatoxin-a,0.905,0.010,No,Yes,,ARROKING238_15_098,238
King,Arrow Lake,L62767-1,9,05/07/2015,Anatoxin-a,823.000,0.010,Yes,Yes,,ARROKING238_15_092,238
King,Arrow Lake,L62767-2,9,05/07/2015,Anatoxin-a,0.207,0.010,No,Yes,,ARROKING238_15_093,238
King,Arrow Lake,L62767-1,9,05/07/2015,Microcystin,<MDL,0.160,No,Yes,,ARROKING238_15_092,238
King,Arrow Lake,L62767-2,9,05/07/2015,Microcystin,<MDL,0.160,No,Yes,,ARROKING238_15_093,238
King,Arrow Lake,L62706-1,9,04/30/2015,Anatoxin-a,0.134,0.010,No,No,,ARROKING238_15_088,238
King,Arrow Lake,L62706-2,9,04/30/2015,Anatoxin-a,18.300,0.010,Yes,No,,ARROKING238_15_089,238
King,Arrow Lake,L62686-1,9,04/28/2015,Anatoxin-a,21.100,0.010,Yes,Yes,,ARROKING238_15_086,238
King,Arrow Lake,L62686-1,9,04/28/2015,Microcystin,<MDL,0.160,No,Yes,,ARROKING238_15_086,238
King,Arrow Lake,L62361-1,9,03/09/2015,Anatoxin-a,1.940,0.010,Yes,No,,ARROKING15_059,238
King,Arrow Lake,L62361-1,9,03/09/2015,Microcystin,<MDL,0.160,No,No,,ARROKING15_059,238
King,Arrow Lake,L61232-1,9,09/17/2014,Anatoxin-a,0.026,0.010,No,No,,ARROKING14_246,238
King,Arrow Lake,L61232-1,9,09/17/2014,Microcystin,<MDL,0.160,No,No,,ARROKING14_246,238
